id,sensing_matrix,sparsifying_matrix,algorithm,dataset,channel,compression_rate,segment_length_s,segment_idx,prd,nmse,sndr,ssim,elapsed_time,mean_freq,fs,file_name
1097288,BPBD,Wavelet_db4_5L,CVXP_BP_IND_CLARABEL,chbmit,P7-O1,8,2,490496,82.46735850318134,0.6800865218492236,1.6743583204179413,0.23496841757009537,0.6172683238983154,23.469501600000676,256,chb05_02.edf
1093854,BPBD,Wavelet_db4_5L,CVXP_BP_IND_CLARABEL,chbmit,F7-T7,8,2,340992,82.44262747195114,0.6796786824478913,1.676963511464939,0.20392730815161733,0.6711969375610352,24.0042797020159,256,chb24_19.edf
1099289,BPBD,Wavelet_db4_5L,CVXP_BP_IND_CLARABEL,chbmit,T7-P7,8,2,1046016,82.43810553677217,0.6796041244491985,1.6774399410538692,0.16440885411150485,0.32183241844177246,28.09740231507128,256,chb10_20.edf
1093867,BPBD,Wavelet_db4_5L,CVXP_BP_IND_CLARABEL,chbmit,T8-P8,8,2,340992,82.4122772232538,0.6791783437122436,1.6801617046171384,0.22002161261130695,0.6711969375610352,20.964397420634878,256,chb24_19.edf
1099305,BPBD,Wavelet_db4_5L,CVXP_BP_IND_CLARABEL,chbmit,P7-T7,8,2,1046016,82.35483518559273,0.6782318878446143,1.6862179522824496,0.16465220719849072,0.32183241844177246,28.09740231507128,256,chb10_20.edf
1093592,BPBD,Wavelet_db4_5L,CVXP_BP_IND_CLARABEL,chbmit,P7-O1,8,2,361472,82.24826588463127,0.6764777241029,1.6974649981797962,0.1255363962493366,0.5486524105072021,26.242926865121717,256,chb22_09.edf
1098104,BPBD,Wavelet_db4_5L,CVXP_BP_IND_CLARABEL,chbmit,F3-C3,8,2,1592832,82.21518306495497,0.6759336326404057,1.7009594369299927,0.10644036019567767,0.6016921997070312,26.708038279040043,256,chb07_16.edf
1093526,BPBD,Wavelet_db4_5L,CVXP_BP_IND_CLARABEL,chbmit,P7-O1,8,2,915968,82.13099639923169,0.6745500569530609,1.7098581670837736,0.14372778633250205,0.38504552841186523,33.811491678886284,256,chb22_09.edf
1093519,BPBD,Wavelet_db4_5L,CVXP_BP_IND_CLARABEL,chbmit,P7-T7,8,2,722944,82.10354069691988,0.6740991394970778,1.7127622724766365,0.20387331738204414,0.5046799182891846,29.78174087091718,256,chb22_09.edf
1095634,BPBD,Wavelet_db4_5L,CVXP_BP_IND_CLARABEL,chbmit,FT10-T8,8,2,1651200,82.10047913976396,0.6740488674978817,1.7130861664666428,0.10512000585850209,0.5324399471282959,34.97328145867148,256,chb04_38.edf
